jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url,ts_5,tot_5
13,BURGOS Alejandro,ESP,False,F,0,0,0,0,3,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
24,MENDIZABAL Mikel,ESP,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
3,DURAN Pol,ESP,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
4,GIL Alvaro,ESP,False,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
14,RUBIO Oscar,ESP,False,F,1,0,1,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
17,O HARE Liam,ESP,False,F,0,1,1,2,6,1.0,0:00,0.0,0:00,0,0:00,2,0:00,4,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
21,DONATH Dorian,ESP,False,F,0,1,1,2,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
8,SARMIENTO Aron,ESP,False,D,0,1,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
10,ROYO Ivan Emilio,ESP,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
18,CAPILLAS Jaime,ESP,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
19,ZABALLA Pablo,ESP,False,F,0,0,0,0,4,0.0,0:00,0.0,0:00,2,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
22,ALBERDI Pablo,ESP,False,F,1,0,1,0,4,0.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
5,DIEZ Daniel,ESP,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
6,SANCHEZ Marcos,ESP,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
11,PAUL Oriol,ESP,False,F,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
12,GIMENEZ Pablo,ESP,False,F,0,1,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
23,SARASA Sergio,ESP,False,F,1,0,1,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
1,SERNA Lucas,ESP,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
25,BARBO Raul,ESP,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6295/8-kor-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6295/8-kor-vs-esp,,
2,BRADLEY Edward,GBR,True,D,0,1,1,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
7,POUND Cameron,GBR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
11,BROWN Kieran,GBR,True,F,0,0,0,4,3,2.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
14,KIRK Liam,GBR,True,F,2,0,2,2,5,2.0,0:00,0.0,0:00,1,0:00,2,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
19,WALLER Joshua,GBR,True,F,0,1,1,0,3,1.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
3,HAZELDINE Joseph,GBR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
8,SOLDER Ben,GBR,True,D,0,0,0,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
10,KELSALL Jordan,GBR,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
12,BUESA Jordan,GBR,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
22,COOPER Tyler,GBR,True,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
5,COCHRANE Reece,GBR,True,D,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
9,FIELDER Deakan,GBR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
15,GULLIVER Harry,GBR,True,F,0,0,0,2,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
17,HOWLETT Mac,GBR,True,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
23,SMITH Chad,GBR,True,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
6,GRIFFIN Jordan,GBR,True,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
13,PIZZO Morgan,GBR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
16,NEILSON Cade,GBR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
18,KROGH Richard,GBR,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
21,ALDERSON Mason,GBR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
1,KERLIN William,GBR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
25,McLAUGHLIN Jordan,GBR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
5,SLESSAREVSKI Ed,EST,False,D,0,0,0,0,1,2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
14,SVARTBRO Emil Esko Key,EST,False,F,0,1,1,0,3,0.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
19,ALEKSANDROV Artemi,EST,False,F,2,0,2,0,9,1.0,0:00,0.0,0:00,6,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
23,ANUFRIJEV Artjom,EST,False,D,0,1,1,0,2,2.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
27,HAST Fabian,EST,False,F,1,0,1,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
6,JOGI Kristofer,EST,False,F,1,1,2,2,4,1.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
7,NOVIKOV Saveli,EST,False,D,0,2,2,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
9,KIIK Rasmus,EST,False,F,1,1,2,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
15,SAVENKOV Dilan,EST,False,D,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
17,JURGENS Morten Arantez,EST,False,F,0,0,0,2,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
2,LAOSMA Hendrik Paul,EST,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
10,KUZNETSOV Dmitri,EST,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
16,LINDE Andre,EST,False,F,0,1,1,0,2,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
21,JANSSON Tommy,EST,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
24,LODEIKIN Kirill,EST,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
12,MURKEL Robin Harly,EST,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
13,PUZAKOV Nikita,EST,False,F,0,1,1,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
20,NEVZOROV Jegor,EST,False,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
25,SASKIN Denis,EST,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
1,JOGI Christopher Kullervo,EST,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
30,SOOVIK Oliver,EST,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6296/9-gbr-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6296/9-gbr-vs-est,,
2,TORRES Alex,ESP,True,D,0,0,0,0,4,-1.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
7,CERDA Joan,ESP,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
9,FERNANDEZ Pablo,ESP,True,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
13,BURGOS Alejandro,ESP,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
24,MENDIZABAL Mikel,ESP,True,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,3,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
3,DURAN Pol,ESP,True,D,0,0,0,0,3,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
4,GIL Alvaro,ESP,True,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
14,RUBIO Oscar,ESP,True,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
17,O HARE Liam,ESP,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
21,DONATH Dorian,ESP,True,F,0,0,0,0,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
6,SANCHEZ Marcos,ESP,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
8,SARMIENTO Aron,ESP,True,D,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
10,ROYO Ivan Emilio,ESP,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
19,ZABALLA Pablo,ESP,True,F,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
22,ALBERDI Pablo,ESP,True,F,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
5,DIEZ Daniel,ESP,True,D,0,0,0,2,3,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
11,PAUL Oriol,ESP,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
12,GIMENEZ Pablo,ESP,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
23,SARASA Sergio,ESP,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
1,SERNA Lucas,ESP,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
25,BARBO Raul,ESP,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
3,MOTIEJUNAS Dominykas,LTU,False,D,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
9,KUDREVICIUS Laisvydas,LTU,False,F,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6297/10-esp-vs-ltu,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6297/10-esp-vs-ltu,,
